1 1 0 67.042 -100 7.8892 -42.9352 0.0269344 -42.9352 0.0269344 0.518339 0.529902 0.518339 -0.529902 
1 1 0 66.9431 -100 7.89942 -42.9499 0.0268576 -42.9499 0.0268576 0.518728 0.529208 0.518728 -0.529208 
1 1 0 66.8442 -100 7.90967 -42.9646 0.0267809 -42.9646 0.0267809 0.519117 0.528513 0.519117 -0.528513 
1 1 0 66.7453 -100 7.91997 -42.9794 0.0267041 -42.9794 0.0267041 0.519505 0.527816 0.519505 -0.527816 
1 1 0 66.6464 -100 7.93032 -42.9941 0.0266274 -42.9941 0.0266274 0.519892 0.527118 0.519892 -0.527118 
1 1 0 66.5475 -100 7.9407 -43.009 0.0265507 -43.009 0.0265507 0.52028 0.526419 0.52028 -0.526419 
1 1 0 66.4486 -100 7.95113 -43.0238 0.026474 -43.0238 0.026474 0.520666 0.525717 0.520666 -0.525717 
1 1 0 66.3497 -100 7.9616 -43.0387 0.0263973 -43.0387 0.0263973 0.521052 0.525015 0.521052 -0.525015 
1 1 0 66.2509 -100 7.97211 -43.0536 0.0263207 -43.0536 0.0263207 0.521437 0.52431 0.521437 -0.52431 
1 1 0 66.152 -100 7.98267 -43.0686 0.0262441 -43.0686 0.0262441 0.521822 0.523604 0.521822 -0.523604 
1 1 0 66.0531 -100 7.99327 -43.0836 0.0261675 -43.0836 0.0261675 0.522206 0.522897 0.522206 -0.522897 
1 1 0 65.9542 -100 8.00392 -43.0986 0.0260909 -43.0986 0.0260909 0.52259 0.522188 0.52259 -0.522188 
1 1 0 65.8554 -100 8.01461 -43.1137 0.0260144 -43.1137 0.0260144 0.522973 0.521478 0.522973 -0.521478 
1 1 0 65.7565 -100 8.02534 -43.1288 0.0259379 -43.1288 0.0259379 0.523355 0.520766 0.523355 -0.520766 
1 1 0 65.6577 -100 8.03612 -43.144 0.0258614 -43.144 0.0258614 0.523737 0.520052 0.523737 -0.520052 
1 1 0 65.5589 -100 8.04695 -43.1592 0.0257849 -43.1592 0.0257849 0.524118 0.519337 0.524118 -0.519337 
1 1 0 65.46 -100 8.05782 -43.1744 0.0257085 -43.1744 0.0257085 0.524499 0.51862 0.524499 -0.51862 
1 1 0 65.3612 -100 8.06874 -43.1897 0.0256321 -43.1897 0.0256321 0.524879 0.517902 0.524879 -0.517902 
1 1 0 65.2624 -100 8.0797 -43.205 0.0255557 -43.205 0.0255557 0.525258 0.517182 0.525258 -0.517182 
1 1 0 65.1636 -100 8.09071 -43.2204 0.0254794 -43.2204 0.0254794 0.525637 0.51646 0.525637 -0.51646 
1 1 0 65.0648 -100 8.10177 -43.2358 0.025403 -43.2358 0.025403 0.526015 0.515737 0.526015 -0.515737 
1 1 0 64.966 -100 8.11287 -43.2512 0.0253267 -43.2512 0.0253267 0.526393 0.515013 0.526393 -0.515013 
1 1 0 64.8672 -100 8.12402 -43.2667 0.0252504 -43.2667 0.0252504 0.526769 0.514287 0.526769 -0.514287 
1 1 0 64.7684 -100 8.13522 -43.2822 0.0251742 -43.2822 0.0251742 0.527146 0.513559 0.527146 -0.513559 
1 1 0 64.6696 -100 8.14647 -43.2978 0.025098 -43.2978 0.025098 0.527521 0.51283 0.527521 -0.51283 
1 1 0 64.5708 -100 8.15776 -43.3133 0.0250218 -43.3133 0.0250218 0.527896 0.512099 0.527896 -0.512099 
1 1 0 64.472 -100 8.16911 -43.329 0.0249456 -43.329 0.0249456 0.52827 0.511366 0.52827 -0.511366 
1 1 0 64.3733 -100 8.1805 -43.3447 0.0248694 -43.3447 0.0248694 0.528644 0.510632 0.528644 -0.510632 
1 1 0 64.2745 -100 8.19194 -43.3604 0.0247933 -43.3604 0.0247933 0.529017 0.509896 0.529017 -0.509896 
1 1 0 64.1758 -100 8.20344 -43.3761 0.0247172 -43.3761 0.0247172 0.529389 0.509159 0.529389 -0.509159 
1 1 0 64.077 -100 8.21498 -43.3919 0.0246412 -43.3919 0.0246412 0.529761 0.50842 0.529761 -0.50842 
1 1 0 63.9783 -100 8.22657 -43.4078 0.0245652 -43.4078 0.0245652 0.530132 0.50768 0.530132 -0.50768 
1 1 0 63.8796 -100 8.23822 -43.4237 0.0244892 -43.4237 0.0244892 0.530502 0.506938 0.530502 -0.506938 
1 1 0 63.7808 -100 8.24991 -43.4396 0.0244132 -43.4396 0.0244132 0.530872 0.506194 0.530872 -0.506194 
1 1 0 63.6821 -100 8.26166 -43.4555 0.0243372 -43.4555 0.0243372 0.531241 0.505448 0.531241 -0.505448 
1 1 0 63.5834 -100 8.27345 -43.4716 0.0242613 -43.4716 0.0242613 0.531609 0.504701 0.531609 -0.504701 
1 1 0 63.4847 -100 8.2853 -43.4876 0.0241855 -43.4876 0.0241855 0.531977 0.503953 0.531977 -0.503953 
1 1 0 63.386 -100 8.29721 -43.5037 0.0241096 -43.5037 0.0241096 0.532343 0.503203 0.532343 -0.503203 
1 1 0 63.2873 -100 8.30916 -43.5198 0.0240338 -43.5198 0.0240338 0.53271 0.502451 0.53271 -0.502451 
1 1 0 63.1886 -100 8.32117 -43.536 0.023958 -43.536 0.023958 0.533075 0.501697 0.533075 -0.501697 
1 1 0 63.09 -100 8.33323 -43.5522 0.0238823 -43.5522 0.0238823 0.53344 0.500942 0.53344 -0.500942 
1 1 0 62.9913 -100 8.34535 -43.5685 0.0238065 -43.5685 0.0238065 0.533804 0.500185 0.533804 -0.500185 
1 1 0 62.8926 -100 8.35752 -43.5848 0.0237308 -43.5848 0.0237308 0.534167 0.499427 0.534167 -0.499427 
1 1 0 62.794 -100 8.36975 -43.6012 0.0236552 -43.6012 0.0236552 0.53453 0.498667 0.53453 -0.498667 
1 1 0 62.6953 -100 8.38203 -43.6176 0.0235796 -43.6176 0.0235796 0.534891 0.497905 0.534891 -0.497905 
1 1 0 62.5967 -100 8.39436 -43.634 0.023504 -43.634 0.023504 0.535252 0.497142 0.535252 -0.497142 
1 1 0 62.4981 -100 8.40676 -43.6505 0.0234284 -43.6505 0.0234284 0.535613 0.496377 0.535613 -0.496377 
1 1 0 62.3994 -100 8.41921 -43.667 0.0233529 -43.667 0.0233529 0.535972 0.49561 0.535972 -0.49561 
1 1 0 62.3008 -100 8.43171 -43.6836 0.0232774 -43.6836 0.0232774 0.536331 0.494842 0.536331 -0.494842 
1 1 0 62.2022 -100 8.44427 -43.7002 0.0232019 -43.7002 0.0232019 0.536689 0.494072 0.536689 -0.494072 
1 1 0 62.1036 -100 8.45689 -43.7169 0.0231265 -43.7169 0.0231265 0.537047 0.493301 0.537047 -0.493301 
1 1 0 62.005 -100 8.46957 -43.7336 0.0230511 -43.7336 0.0230511 0.537403 0.492527 0.537403 -0.492527 
1 1 0 61.9064 -100 8.4823 -43.7504 0.0229758 -43.7504 0.0229758 0.537759 0.491753 0.537759 -0.491753 
1 1 0 61.8079 -100 8.4951 -43.7672 0.0229004 -43.7672 0.0229004 0.538114 0.490976 0.538114 -0.490976 
1 1 0 61.7093 -100 8.50795 -43.784 0.0228252 -43.784 0.0228252 0.538468 0.490198 0.538468 -0.490198 
1 1 0 61.6107 -100 8.52087 -43.8009 0.0227499 -43.8009 0.0227499 0.538822 0.489418 0.538822 -0.489418 
